dataset,angle_deg,thickness_um,wavenumber_cm,observed_reflectance,model_raw_reflectance,fitted_reflectance,residual
SiC_10deg,10.0,7.455,2723.959,0.1750941116,0.18030280939383986,0.17576124304690202,-0.0006671314469020306
SiC_10deg,10.0,7.455,2726.852,0.1753001063,0.18039874739155604,0.1758573608802349,-0.0005572545802348949
SiC_10deg,10.0,7.455,2729.745,0.1753467872,0.18051170975691677,0.17597053499336113,-0.0006237477933611346
SiC_10deg,10.0,7.455,2732.637,0.1756582266,0.1806410964433432,0.17610016421491545,-0.00044193761491545525
SiC_10deg,10.0,7.455,2735.53,0.1757542784,0.18078636246758711,0.17624570254007954,-0.0004914241400795494
SiC_10deg,10.0,7.455,2738.423,0.1758827974,0.18094675297914536,0.17640639370338423,-0.0005235963033842217
SiC_10deg,10.0,7.455,2741.315,0.1760905456,0.18112141821849598,0.1765813863524347,-0.0004908407524346903
SiC_10deg,10.0,7.455,2744.208,0.1762613394,0.18130962279638443,0.17676994371949054,-0.000508604319490541
SiC_10deg,10.0,7.455,2747.101,0.17658094800000002,0.18151038781028947,0.1769710850670793,-0.0003901370670792714
SiC_10deg,10.0,7.455,2749.994,0.176858686,0.18172273304296727,0.1771838283405416,-0.00032514234054162316
SiC_10deg,10.0,7.455,2752.886,0.1773458957,0.18194554576255206,0.17740705872219767,-6.116302219766334e-05
SiC_10deg,10.0,7.455,2755.779,0.1777193377,0.18217789836087156,0.1776398468650752,7.949083492481135e-05
SiC_10deg,10.0,7.455,2758.672,0.1777954669,0.18241859146289635,0.17788099114591832,-8.552424591831698e-05
SiC_10deg,10.0,7.455,2761.564,0.178179997,0.18266637819937848,0.17812924235822472,5.075464177528577e-05
SiC_10deg,10.0,7.455,2764.457,0.17832573150000003,0.18292024042337068,0.17838358044653244,-5.784894653240724e-05
SiC_10deg,10.0,7.455,2767.35,0.1788444351,0.18317888032081367,0.1786427051640318,0.00020172993596820343
SiC_10deg,10.0,7.455,2770.242,0.1792392368,0.18344097638428386,0.17890529252613585,0.00033394427386415626
SiC_10deg,10.0,7.455,2773.135,0.1796396368,0.18370546909329194,0.17917028102628588,0.0004693557737141252
SiC_10deg,10.0,7.455,2776.028,0.18022916349999998,0.1839710228587232,0.17943633257180752,0.0007928309281924617
SiC_10deg,10.0,7.455,2778.921,0.18039533209999997,0.18423639411242967,0.17970220126348652,0.0006931308365134559
SiC_10deg,10.0,7.455,2781.813,0.18063348220000003,0.18450025659040634,0.1799665583512381,0.0006669238487619356
SiC_10deg,10.0,7.455,2784.706,0.1806554138,0.18476157197152926,0.1802283635676071,0.00042705023239289486
SiC_10deg,10.0,7.455,2787.599,0.18114102899999998,0.18501904777519357,0.18048632200923598,0.0006547069907640035
SiC_10deg,10.0,7.455,2790.491,0.18144652399999997,0.18527142283027254,0.1807391701409348,0.000707353859065174
SiC_10deg,10.0,7.455,2793.384,0.1816995745,0.1855177287112448,0.18098593772187016,0.0007136367781298281
SiC_10deg,10.0,7.455,2796.277,0.1819853507,0.1857567709255506,0.181225428020408,0.00075992267959199
SiC_10deg,10.0,7.455,2799.169,0.1823034299,0.18598740713125478,0.18145649655329513,0.0008469333467048812
SiC_10deg,10.0,7.455,2802.062,0.1825745418,0.18620877998542562,0.1816782843705119,0.0008962574294880954
SiC_10deg,10.0,7.455,2804.955,0.1827543113,0.1864198427205152,0.18188974274234643,0.0008645685576535722
SiC_10deg,10.0,7.455,2807.848,0.182654726,0.1866196857525701,0.1820899603798316,0.0005647656201683837
SiC_10deg,10.0,7.455,2810.74,0.1832769996,0.18680739670487984,0.1822780231960084,0.0009989764039916027
SiC_10deg,10.0,7.455,2813.633,0.18343439279999998,0.18698231957446468,0.18245327395822053,0.0009811188417794547
SiC_10deg,10.0,7.455,2816.526,0.18354847710000002,0.187143668230621,0.18261492506216373,0.0009335520378362938
SiC_10deg,10.0,7.455,2819.418,0.1836505162,0.1872907452246383,0.18276227775176102,0.0008882384482389871
SiC_10deg,10.0,7.455,2822.311,0.1837811163,0.18742307593439464,0.18289485651521212,0.0008862597847878739
SiC_10deg,10.0,7.455,2825.204,0.18411723160000001,0.18754010542976568,0.18301210538217705,0.001105126217822966
SiC_10deg,10.0,7.455,2828.096,0.18400768779999999,0.18764137675062698,0.1831135665359604,0.0008941212640395935
SiC_10deg,10.0,7.455,2830.989,0.18418708469999998,0.18772661377367683,0.1831989633356678,0.000988121364332184
SiC_10deg,10.0,7.455,2833.882,0.1840288401,0.1877955121400487,0.18326799085191253,0.0007608492480874751
SiC_10deg,10.0,7.455,2836.775,0.183900506,0.18784788576649805,0.18332046265263732,0.0005800433473626687
SiC_10deg,10.0,7.455,2839.667,0.18401334479999998,0.1878836200895534,0.18335626395962162,0.0006570808403783546
SiC_10deg,10.0,7.455,2842.56,0.1841106397,0.18790271583753415,0.1833753955025501,0.0007352441974498858
SiC_10deg,10.0,7.455,2845.453,0.1840079641,0.18790521462870918,0.18337789897770504,0.0006300651222949649
SiC_10deg,10.0,7.455,2848.345,0.1843611107,0.18789126120675942,0.18336391940008911,0.0009971912999108823
SiC_10deg,10.0,7.455,2851.238,0.18413074829999998,0.1878610622167199,0.18333366380209312,0.0007970844979068581
SiC_10deg,10.0,7.455,2854.131,0.18374751830000002,0.18781491394387095,0.1832874290243837,0.00046008927561633217
SiC_10deg,10.0,7.455,2857.023,0.1837581672,0.18775321094530664,0.18322561036365148,0.0005325568363485078
SiC_10deg,10.0,7.455,2859.916,0.1837174628,0.18767635526213883,0.18314861061463375,0.0005688521853662587
SiC_10deg,10.0,7.455,2862.809,0.183520481,0.18758488232682347,0.1830569662134537,0.0004635147865463263
SiC_10deg,10.0,7.455,2865.702,0.1836768623,0.18747937818268723,0.18295126430197522,0.0007255979980247684
SiC_10deg,10.0,7.455,2868.594,0.1832264297,0.1873605385034856,0.18283220185799312,0.0003942278420068779
SiC_10deg,10.0,7.455,2871.487,0.1828875957,0.1872289962720302,0.18270041305084425,0.00018718264915573712
SiC_10deg,10.0,7.455,2874.38,0.1829622483,0.18708556514860689,0.18255671306601928,0.00040553523398070834
SiC_10deg,10.0,7.455,2877.272,0.1826413375,0.18693113083023094,0.1824019892607711,0.00023934823922888704
SiC_10deg,10.0,7.455,2880.165,0.18254866239999998,0.18676646829236318,0.18223701806325074,0.0003116443367492394
SiC_10deg,10.0,7.455,2883.058,0.1821041722,0.1865925583164279,0.1820627820933556,4.1390106644390023e-05
SiC_10deg,10.0,7.455,2885.95,0.1818362169,0.186410437095765,0.1818803194867683,-4.4102586768318686e-05
SiC_10deg,10.0,7.455,2888.843,0.1815893295,0.18622098818469696,0.18169051545403242,-0.00010118595403241226
SiC_10deg,10.0,7.455,2891.736,0.1812358396,0.18602531591497357,0.18149447639696575,-0.0002586367969657499
SiC_10deg,10.0,7.455,2894.629,0.1811582165,0.18582449084181113,0.18129327487753863,-0.0001350583775386327
SiC_10deg,10.0,7.455,2897.521,0.1807770339,0.18561967747681954,0.18108807759023593,-0.0003110436902359348
SiC_10deg,10.0,7.455,2900.414,0.18058534550000002,0.1854118441518764,0.1808798546820718,-0.0002945091820717727
SiC_10deg,10.0,7.455,2903.307,0.1804373692,0.18520218304143832,0.18066980056223186,-0.00023243136223186078
SiC_10deg,10.0,7.455,2906.199,0.18025320220000002,0.1849918949946766,0.18045911833087722,-0.0002059161308771984
SiC_10deg,10.0,7.455,2909.092,0.1798347166,0.18478196296445462,0.1802487927834147,-0.0004140761834147133
SiC_10deg,10.0,7.455,2911.985,0.1794487568,0.18457358326738874,0.1800400224789542,-0.0005912656789542059
SiC_10deg,10.0,7.455,2914.877,0.17953350319999997,0.1843679394385898,0.17983399317114115,-0.00030048997114118237
SiC_10deg,10.0,7.455,2917.77,0.1790762764,0.18416598576400273,0.17963166093472788,-0.0005553845347278652
SiC_10deg,10.0,7.455,2920.663,0.1788276745,0.1839688690098487,0.17943417468554693,-0.000606500185546921
SiC_10deg,10.0,7.455,2923.556,0.1787796397,0.18377763723447987,0.1792425844465341,-0.0004629447465341052
SiC_10deg,10.0,7.455,2926.448,0.178542141,0.18359336856917582,0.17905797036992424,-0.0005158293699242533
SiC_10deg,10.0,7.455,2929.341,0.17822101440000002,0.1834169135848722,0.17888118462104682,-0.0006601702210468074
SiC_10deg,10.0,7.455,2932.234,0.1780241871,0.18324927318123485,0.17871322997575245,-0.0006890428757524436
SiC_10deg,10.0,7.455,2935.126,0.17800196499999998,0.18309138904321398,0.17855504988417817,-0.0005530848841781844
SiC_10deg,10.0,7.455,2938.019,0.1778785505,0.18294398908678788,0.17840737362677958,-0.0005288231267795707
SiC_10deg,10.0,7.455,2940.912,0.1776879846,0.18280791125536008,0.17827104071768374,-0.0005830561176837501
SiC_10deg,10.0,7.455,2943.804,0.17775552430000002,0.1826839182493377,0.17814681528697834,-0.000391290986978321
SiC_10deg,10.0,7.455,2946.697,0.1773636536,0.1825725828953299,0.17803527123503515,-0.0006716176350351488
SiC_10deg,10.0,7.455,2949.59,0.17734298599999998,0.18247454247814937,0.17793704704125612,-0.0005940610412561442
SiC_10deg,10.0,7.455,2952.483,0.17732107500000002,0.18239031989762453,0.17785266658564453,-0.000531591585644503
SiC_10deg,10.0,7.455,2955.375,0.17722514350000002,0.18232038780555482,0.17778260340598487,-0.0005574599059848528
SiC_10deg,10.0,7.455,2958.268,0.177249952,0.18226507466854336,0.17772718658459033,-0.0004772345845903414
SiC_10deg,10.0,7.455,2961.161,0.17692374319999998,0.18222470831212048,0.17768674456149966,-0.0007630013614996767
SiC_10deg,10.0,7.455,2964.053,0.1768394274,0.1821995188355267,0.17766150786727403,-0.0008220804672740278
SiC_10deg,10.0,7.455,2966.946,0.17697515889999998,0.1821896347870151,0.17765160529112997,-0.0006764463911299867
SiC_10deg,10.0,7.455,2969.839,0.17713798050000001,0.18219513501403556,0.1776571158283168,-0.0005191353283167943
SiC_10deg,10.0,7.455,2972.731,0.1772240155,0.18221599857823462,0.17767801850123216,-0.00045400300123216164
SiC_10deg,10.0,7.455,2975.624,0.1772465503,0.18225215065570477,0.17771423834571123,-0.00046768804571123423
SiC_10deg,10.0,7.455,2978.517,0.17759995180000002,0.1823034199892822,0.17776560378356895,-0.0001656519835689374
SiC_10deg,10.0,7.455,2981.41,0.17770256539999998,0.18236956364784868,0.1778318714283131,-0.00012930602831312532
SiC_10deg,10.0,7.455,2984.302,0.1778436434,0.18245023370223096,0.1779126926985778,-6.904929857778908e-05
SiC_10deg,10.0,7.455,2987.195,0.1777546542,0.1825450958690068,0.17800773268432704,-0.0002530784843270406
SiC_10deg,10.0,7.455,2990.088,0.1777763092,0.1826536643174786,0.17811650464417442,-0.00034019544417440706
SiC_10deg,10.0,7.455,2992.98,0.17786892529999998,0.18277536679919476,0.1782384352569896,-0.00036950995698961653
SiC_10deg,10.0,7.455,2995.873,0.1781098919,0.18290969526345585,0.17837301551973292,-0.0002631236197329079
SiC_10deg,10.0,7.455,2998.766,0.1784516098,0.1830559564577109,0.17851955088035265,-6.7941080352657e-05
SiC_10deg,10.0,7.455,3001.658,0.1788565573,0.18321338334126772,0.17867727286034016,0.0001792844396598381
SiC_10deg,10.0,7.455,3004.551,0.1790597245,0.18338132090296155,0.17884552522071331,0.00021419927928667537
SiC_10deg,10.0,7.455,3007.444,0.1791602559,0.1835589033811959,0.17902344057700695,0.00013681532299306132
SiC_10deg,10.0,7.455,3010.337,0.17933353629999998,0.18374527287486359,0.1792101594199797,0.00012337688002028724
SiC_10deg,10.0,7.455,3013.229,0.17980699430000002,0.18393946304946984,0.17940471360374438,0.00040228069625564133
SiC_10deg,10.0,7.455,3016.122,0.1797175562,0.18414067533116857,0.17960630305752956,0.00011125314247042994
SiC_10deg,10.0,7.455,3019.015,0.1800976402,0.1843478804931153,0.1798138966252068,0.00028374357479318824
SiC_10deg,10.0,7.455,3021.907,0.1801404861,0.18456001585070797,0.18002642963017348,0.0001140564698265123
SiC_10deg,10.0,7.455,3024.8,0.1806321611,0.18477621977398817,0.1802430388273473,0.0003891222726526977
SiC_10deg,10.0,7.455,3027.693,0.1809641259,0.18499539624873312,0.18046262614802863,0.0005014997519713627
SiC_10deg,10.0,7.455,3030.585,0.1811590838,0.18521643553684713,0.18068407977391956,0.00047500402608044445
SiC_10deg,10.0,7.455,3033.478,0.1814810591,0.1854384533086389,0.18090651371765426,0.000574545382345748
SiC_10deg,10.0,7.455,3036.371,0.18153714829999998,0.18566033670775278,0.18112881303682976,0.0004083352631702175
SiC_10deg,10.0,7.455,3039.264,0.1818731193,0.18588105495960827,0.18134994502468024,0.0005231742753197544
SiC_10deg,10.0,7.455,3042.156,0.1821281114,0.18609951322572282,0.18156881279045028,0.0005592986095497021
SiC_10deg,10.0,7.455,3045.049,0.18261118029999998,0.18631485900742073,0.18178456223745684,0.0008266180625431385
SiC_10deg,10.0,7.455,3047.942,0.18267898070000002,0.18652603321395111,0.18199613228968517,0.0006828484103148513
SiC_10deg,10.0,7.455,3050.834,0.18262626820000002,0.18673200792776717,0.18220249310275877,0.00042377509724125795
SiC_10deg,10.0,7.455,3053.727,0.1829876123,0.18693199809658534,0.18240285815281485,0.0005847541471851458
SiC_10deg,10.0,7.455,3056.62,0.1832692182,0.18712503803515584,0.18259625994442824,0.0006729582555717595
SiC_10deg,10.0,7.455,3059.512,0.18357301639999998,0.18731020999587272,0.18278177900967665,0.0007912373903233294
SiC_10deg,10.0,7.455,3062.405,0.1834707573,0.18748682935204108,0.1829587294385336,0.0005120278614663965
SiC_10deg,10.0,7.455,3065.298,0.18359483229999998,0.18765406365773324,0.18312627722465286,0.0004685550753471268
SiC_10deg,10.0,7.455,3068.191,0.1839634758,0.1878111952079248,0.1832837033176732,0.0006797724823267848
SiC_10deg,10.0,7.455,3071.083,0.1840968224,0.18795751010057396,0.1834302924773446,0.0006665299226553956
SiC_10deg,10.0,7.455,3073.976,0.1842426301,0.1880924997863071,0.18356553520101854,0.0006770948989814618
SiC_10deg,10.0,7.455,3076.869,0.1843747815,0.18821555979220977,0.18368882588269703,0.0006859556173029746
SiC_10deg,10.0,7.455,3079.761,0.18456381789999998,0.18832616233997174,0.1837996357547503,0.0007641821452496755
SiC_10deg,10.0,7.455,3082.654,0.1844366257,0.18842395456675146,0.18389761129289603,0.000539014407103966
SiC_10deg,10.0,7.455,3085.547,0.1845252001,0.1885085305551515,0.18398234581884526,0.0005428542811547477
SiC_10deg,10.0,7.455,3088.439,0.1843939286,0.1885795680090528,0.18405351643233545,0.00034041216766456106
SiC_10deg,10.0,7.455,3091.332,0.1844275606,0.1886368825253239,0.1841109383845717,0.0003166222154283027
SiC_10deg,10.0,7.455,3094.225,0.18464563900000003,0.1886802808934866,0.18415441810290314,0.0004912208970968834
SiC_10deg,10.0,7.455,3097.118,0.184670286,0.1887096646236598,0.18418385691282954,0.00048642908717044797
SiC_10deg,10.0,7.455,3100.01,0.18462467440000002,0.18872500033749207,0.18419922137343184,0.0004254530265681844
SiC_10deg,10.0,7.455,3102.903,0.18445640959999998,0.18872633598231553,0.1842005595219193,0.0002558500780806827
SiC_10deg,10.0,7.455,3105.796,0.18452609509999998,0.1887137686034369,0.1841879685855099,0.0003381265144900836
SiC_10deg,10.0,7.455,3108.688,0.184426295,0.1886874811150413,0.18416163182126116,0.0002646631787388276
SiC_10deg,10.0,7.455,3111.581,0.1845499061,0.18864769240388707,0.18412176852623421,0.00042813757376578
SiC_10deg,10.0,7.455,3114.474,0.1840842867,0.18859471066458133,0.18406868747274652,1.559922725347107e-05
SiC_10deg,10.0,7.455,3117.366,0.1839051,0.18852892500936708,0.18400277850243127,-9.767850243128096e-05
SiC_10deg,10.0,7.455,3120.259,0.1839051146,0.18845071483772569,0.18392442172595358,-1.9307125953577087e-05
SiC_10deg,10.0,7.455,3123.152,0.18373121409999998,0.1883605843721021,0.1838341223109225,-0.00010290821092251434
SiC_10deg,10.0,7.455,3126.045,0.1835260151,0.18825907350998583,0.1837324211668645,-0.00020640606686450624
SiC_10deg,10.0,7.455,3128.937,0.1833783956,0.18814681629443647,0.1836199535253518,-0.00024155792535179854
SiC_10deg,10.0,7.455,3131.83,0.1832161619,0.18802437893610535,0.18349728665839668,-0.0002811247583966725
SiC_10deg,10.0,7.455,3134.723,0.183080872,0.18789248987857204,0.183365150375045,-0.000284278375044994
SiC_10deg,10.0,7.455,3137.615,0.18304452349999997,0.1877519346439437,0.18322433166986377,-0.00017980816986379322
SiC_10deg,10.0,7.455,3140.508,0.1826260499,0.1876033917536526,0.18307551033617253,-0.0004494604361725274
SiC_10deg,10.0,7.455,3143.401,0.1825061642,0.1874477209531998,0.18291954773106392,-0.0004133835310639322
SiC_10deg,10.0,7.455,3146.293,0.1823778505,0.18728582451934186,0.18275734782261072,-0.00037949732261072233
SiC_10deg,10.0,7.455,3149.186,0.182304848,0.18711846412522148,0.18258967371171067,-0.00028482571171067894
SiC_10deg,10.0,7.455,3152.079,0.1819354805,0.18694659291546978,0.18241748032966293,-0.0004819998296629324
SiC_10deg,10.0,7.455,3154.972,0.181755447,0.1867711290220239,0.18224168752944142,-0.00048624052944143403
SiC_10deg,10.0,7.455,3157.864,0.1815836844,0.18659306793999908,0.1820632926722153,-0.00047960827221529834
SiC_10deg,10.0,7.455,3160.757,0.181293766,0.18641323069884635,0.18188311832645399,-0.0005893523264539902
SiC_10deg,10.0,7.455,3163.65,0.1811788798,0.18623262914052857,0.18170217823081633,-0.0005232984308163324
SiC_10deg,10.0,7.455,3166.542,0.18095753080000002,0.18605227772584562,0.18152148874770735,-0.0005639579477073331
SiC_10deg,10.0,7.455,3169.435,0.18093477409999997,0.1858730005718053,0.18134187553894077,-0.0004071014389407934
SiC_10deg,10.0,7.455,3172.328,0.18046257010000002,0.185695801433859,0.1811643442415059,-0.0007017741415058787
SiC_10deg,10.0,7.455,3175.22,0.1802393542,0.18552166874070158,0.1809898851369056,-0.0007505309369055801
SiC_10deg,10.0,7.455,3178.113,0.1802202895,0.185351393586921,0.1808192908026332,-0.0005990013026332119
SiC_10deg,10.0,7.455,3181.006,0.18007372440000002,0.18518592695474978,0.18065351400353594,-0.0005797896035359129
SiC_10deg,10.0,7.455,3183.899,0.17989268960000002,0.18502613303348572,0.180493420548833,-0.0006007309488329782
SiC_10deg,10.0,7.455,3186.791,0.17997908599999998,0.18487289747564262,0.18033989775119225,-0.0003608117511922637
SiC_10deg,10.0,7.455,3189.684,0.1798711114,0.18472691351631473,0.18019364014517608,-0.0003225287451760761
SiC_10deg,10.0,7.455,3192.577,0.1795660621,0.18458899632812417,0.18005546443144627,-0.0004894023314462592
SiC_10deg,10.0,7.455,3195.469,0.1798663429,0.1844599077536485,0.17992613388065304,-5.979098065303501e-05
SiC_10deg,10.0,7.455,3198.362,0.1793665,0.18434023135855535,0.17980623315235686,-0.00043973315235684707
SiC_10deg,10.0,7.455,3201.255,0.17933535160000003,0.1842306372676069,0.17969643362746773,-0.00036108202746770734
SiC_10deg,10.0,7.455,3204.147,0.1793753113,0.1841317295200266,0.17959734047747952,-0.00022202917747951578
SiC_10deg,10.0,7.455,3207.04,0.1791986177,0.18404395632317289,0.1795094027499147,-0.00031078504991469136
SiC_10deg,10.0,7.455,3209.933,0.17912484750000002,0.18396781300718867,0.17943311670341167,-0.00030826920341164854
SiC_10deg,10.0,7.455,3212.826,0.17917479050000001,0.18390369910580512,0.1793688826206269,-0.00019409212062687642
SiC_10deg,10.0,7.455,3215.718,0.1791070354,0.1838519682489328,0.17931705479434965,-0.000210019394349642
SiC_10deg,10.0,7.455,3218.611,0.1792411295,0.1838128593161616,0.17927787255194919,-3.6743051949172933e-05
SiC_10deg,10.0,7.455,3221.504,0.17943845369999997,0.18378660267090646,0.17925156668865633,0.00018688701134364494
SiC_10deg,10.0,7.455,3224.396,0.1795134133,0.18377334564525316,0.17923828481273055,0.0002751284872694604
SiC_10deg,10.0,7.455,3227.289,0.1792553446,0.18377315820620574,0.17923809702232893,1.7247577671075653e-05
SiC_10deg,10.0,7.455,3230.182,0.1795071211,0.1837860603073428,0.17925102330843304,0.00025609779156696155
SiC_10deg,10.0,7.455,3233.074,0.1798675008,0.18381198796277465,0.17927699956521176,0.0005905012347882377
SiC_10deg,10.0,7.455,3235.967,0.1796582152,0.18385084097815912,0.17931592541050878,0.000342289789491218
SiC_10deg,10.0,7.455,3238.86,0.1798559953,0.1839024299463698,0.17936761108215432,0.0004883842178456665
SiC_10deg,10.0,7.455,3241.753,0.1794887169,0.18396650882170124,0.17943181007323072,5.690682676928738e-05
SiC_10deg,10.0,7.455,3244.645,0.1798342543,0.1840427412942729,0.17950818544344507,0.000326068856554923
SiC_10deg,10.0,7.455,3247.538,0.1797592921,0.18413081230953016,0.17959642154767355,0.00016287055232644398
SiC_10deg,10.0,7.455,3250.431,0.1799490754,0.1842302718594953,0.17969606753439923,0.0002530078656007573
SiC_10deg,10.0,7.455,3253.323,0.1800311799,0.18434059880492565,0.17980660128750478,0.00022457861249522426
SiC_10deg,10.0,7.455,3256.216,0.18069449259999998,0.18446133571999979,0.17992756452372485,0.0007669280762751252
SiC_10deg,10.0,7.455,3259.109,0.1806755143,0.18459186268927819,0.1800583361655895,0.0006171781344105065
SiC_10deg,10.0,7.455,3262.001,0.1807078284,0.18473149975490297,0.1801982349806609,0.0005095934193390939
SiC_10deg,10.0,7.455,3264.894,0.1810347213,0.18487967040242187,0.18034668337381146,0.000688037926188545
SiC_10deg,10.0,7.455,3267.787,0.18127691370000001,0.18503561513533745,0.18050292042486882,0.0007739932751311962
SiC_10deg,10.0,7.455,3270.68,0.181480812,0.1851985855115767,0.18066619628880654,0.000814615711193456
SiC_10deg,10.0,7.455,3273.572,0.1815666431,0.18536774188691582,0.1808356697474891,0.0007309733525109052
SiC_10deg,10.0,7.455,3276.465,0.18184240070000002,0.1855423936822772,0.1810106489273496,0.0008317517726504076
SiC_10deg,10.0,7.455,3279.358,0.181932061,0.18572165221685097,0.18119024348174748,0.00074181751825253
SiC_10deg,10.0,7.455,3282.25,0.182192148,0.1859046033070285,0.1813735375134384,0.000818610486561594
SiC_10deg,10.0,7.455,3285.143,0.1825821411,0.18609050855004838,0.18155979123552632,0.0010223498644736928
SiC_10deg,10.0,7.455,3288.036,0.1828929955,0.18627842969118047,0.18174806463452403,0.0011449308654759571
SiC_10deg,10.0,7.455,3290.928,0.1828273738,0.1864674196700832,0.18193740887482704,0.0008899649251729591
SiC_10deg,10.0,7.455,3293.821,0.18308810860000002,0.1866567261893089,0.18212707024880728,0.000961038351192739
SiC_10deg,10.0,7.455,3296.714,0.18310301110000002,0.18684540352002096,0.1823161012548611,0.0007869098451389056
SiC_10deg,10.0,7.455,3299.607,0.1831952563,0.18703257817168567,0.1825036267650982,0.0006916295349017887
SiC_10deg,10.0,7.455,3302.499,0.18370025429999998,0.187217324549707,0.182688719449897,0.0010115348501029686
SiC_10deg,10.0,7.455,3305.392,0.1837787781,0.18739892385505813,0.18287065916284315,0.0009081189371568654
SiC_10deg,10.0,7.455,3308.285,0.1839016481,0.1875764843873373,0.18304855253204394,0.0008530955679560692
SiC_10deg,10.0,7.455,3311.177,0.18387570530000003,0.1877491433660497,0.183221535159724,0.0006541701402760225
SiC_10deg,10.0,7.455,3314.07,0.1843195957,0.18791624352469743,0.18338894854734042,0.0009306471526595861
SiC_10deg,10.0,7.455,3316.963,0.18448088370000001,0.18807697809339585,0.1835499844127198,0.0009308992872802124
SiC_10deg,10.0,7.455,3319.855,0.1844307091,0.1882305832145744,0.18370387746644182,0.0007268316335581892
SiC_10deg,10.0,7.455,3322.748,0.1845329562,0.18837649063243134,0.1838500583875102,0.0006828978124897855
SiC_10deg,10.0,7.455,3325.641,0.18451428069999998,0.18851401169408039,0.18398783723215995,0.000526443467840032
SiC_10deg,10.0,7.455,3328.534,0.1845321127,0.1886425553543154,0.1841166218472717,0.0004154908527282952
SiC_10deg,10.0,7.455,3331.426,0.1847751984,0.1887615369612583,0.1842358264850384,0.0005393719149616172
SiC_10deg,10.0,7.455,3334.319,0.1849579668,0.18887054191689265,0.18434503577028027,0.0006129310297197377
SiC_10deg,10.0,7.455,3337.212,0.18521044239999998,0.18896908069821533,0.1844437592623842,0.0007666831376157701
SiC_10deg,10.0,7.455,3340.104,0.185018304,0.18905673042051463,0.18453157328394176,0.00048673071605823126
SiC_10deg,10.0,7.455,3342.997,0.1849279526,0.18913321113488518,0.18460819736128387,0.0003197552387161351
SiC_10deg,10.0,7.455,3345.89,0.1849940212,0.18919820518045616,0.18467331323808486,0.0003207079619151343
SiC_10deg,10.0,7.455,3348.782,0.18486117100000002,0.18925146706333734,0.18472667496027667,0.00013449603972334745
SiC_10deg,10.0,7.455,3351.675,0.18484243490000002,0.1892928617177069,0.18476814720885681,7.428769114320444e-05
SiC_10deg,10.0,7.455,3354.568,0.18489299509999998,0.18932225450227047,0.18479759509014604,9.540000985394648e-05
SiC_10deg,10.0,7.455,3357.461,0.1850091306,0.189339589322609,0.18481496240457637,0.0001941681954236163
SiC_10deg,10.0,7.455,3360.353,0.1851333839,0.18934486848760484,0.1848202514653582,0.0003131324346418163
SiC_10deg,10.0,7.455,3363.246,0.1850367517,0.189338155619686,0.18481352601417964,0.00022322568582036628
SiC_10deg,10.0,7.455,3366.139,0.1849467145,0.18931956426352858,0.1847948998085561,0.00015181469144390225
SiC_10deg,10.0,7.455,3369.031,0.1844597319,0.18928928108399629,0.18476455986325427,-0.00030482796325426165
SiC_10deg,10.0,7.455,3371.924,0.1847731004,0.18924751501618609,0.18472271550501962,5.038489498038201e-05
SiC_10deg,10.0,7.455,3374.817,0.18466136460000002,0.18919455897610166,0.1846696601989264,-8.295598926372216e-06
SiC_10deg,10.0,7.455,3377.709,0.1844837889,0.1891307743457072,0.18460575600434861,-0.00012196710434861369
SiC_10deg,10.0,7.455,3380.602,0.184367186,0.18905650570269772,0.1845313481448917,-0.00016416214489170522
SiC_10deg,10.0,7.455,3383.495,0.1839659539,0.18897221140020587,0.1844468958328704,-0.00048094193287040454
SiC_10deg,10.0,7.455,3386.387,0.1840500543,0.18887841079410406,0.18435291939768889,-0.000302865097688898
SiC_10deg,10.0,7.455,3389.28,0.1838390388,0.18877556897149939,0.18424988479825927,-0.0004108459982592738
SiC_10deg,10.0,7.455,3392.173,0.1837781087,0.18866428903127758,0.1841383962639751,-0.00036028756397510353
SiC_10deg,10.0,7.455,3395.066,0.1836353815,0.18854518264284154,0.18401906661081258,-0.00038368511081257606
SiC_10deg,10.0,7.455,3397.958,0.18331290490000002,0.18841894269437487,0.18389259002577305,-0.0005796851257730273
SiC_10deg,10.0,7.455,3400.851,0.1833299904,0.18828616300690357,0.18375956144299901,-0.0004295710429990107
SiC_10deg,10.0,7.455,3403.744,0.182857195,0.18814759728648825,0.18362073598137188,-0.0007635409813718796
SiC_10deg,10.0,7.455,3406.636,0.1826759397,0.188004033705165,0.18347690329035488,-0.000800963590354864
SiC_10deg,10.0,7.455,3409.529,0.1825773976,0.1878561334065872,0.18332872575291403,-0.0007513281529140381
SiC_10deg,10.0,7.455,3412.422,0.1823789269,0.18770472505452407,0.18317703358614748,-0.0007981066861474928
SiC_10deg,10.0,7.455,3415.314,0.1820307442,0.1875506575662673,0.1830226772986409,-0.0009919330986409014
SiC_10deg,10.0,7.455,3418.207,0.182197739,0.18739463097119308,0.18286635823197445,-0.0006686192319744488
SiC_10deg,10.0,7.455,3421.1,0.181981535,0.18723751253785825,0.18270894528039838,-0.0007274102803983828
SiC_10deg,10.0,7.455,3423.993,0.1815913873,0.187080120316612,0.1825512580276959,-0.0009598707276959051
SiC_10deg,10.0,7.455,3426.885,0.1815841627,0.18692332601767472,0.18239416981810677,-0.0008100071181067758
SiC_10deg,10.0,7.455,3429.778,0.1815826678,0.18676783428136207,0.1822383866127937,-0.000655718812793693
