dataset,angle_deg,thickness_um,wavenumber_cm,observed_reflectance,model_raw_reflectance,fitted_reflectance,residual
SiC_10deg,10.0,7.465,2729.745,0.1753467872,0.1803288223429108,0.17592542610395687,-0.000578638903956874
SiC_10deg,10.0,7.465,2732.637,0.1756582266,0.1804581722893812,0.17605410261828386,-0.0003958760182838639
SiC_10deg,10.0,7.465,2735.53,0.1757542784,0.18060382201110017,0.1761989940466524,-0.0004447156466524105
SiC_10deg,10.0,7.465,2738.423,0.1758827974,0.18076501781879442,0.17635935062370725,-0.00047655322370723785
SiC_10deg,10.0,7.465,2741.315,0.1760905456,0.18094090815883274,0.17653432522924448,-0.00044377962924446734
SiC_10deg,10.0,7.465,2744.208,0.1762613394,0.18113075482567437,0.1767231835010287,-0.0004618441010287022
SiC_10deg,10.0,7.465,2747.101,0.17658094800000002,0.18133357255693916,0.17692494530623232,-0.00034399730623230207
SiC_10deg,10.0,7.465,2749.994,0.176858686,0.1815483728185553,0.17713862725736956,-0.00027994125736957587
SiC_10deg,10.0,7.465,2752.886,0.1773458957,0.1817740312537562,0.17736311085139086,-1.7215151390859162e-05
SiC_10deg,10.0,7.465,2755.779,0.1777193377,0.18200960945759342,0.1775974625689474,0.00012187513105260672
SiC_10deg,10.0,7.465,2758.672,0.1777954669,0.18225389225198174,0.17784047355851237,-4.5006658512369846e-05
SiC_10deg,10.0,7.465,2761.564,0.178179997,0.1825056144329959,0.17809088520316738,8.911179683263049e-05
SiC_10deg,10.0,7.465,2764.457,0.17832573150000003,0.1827637417344134,0.17834766862137033,-2.1937121370302348e-05
SiC_10deg,10.0,7.465,2767.35,0.1788444351,0.18302695437322497,0.1786095109012729,0.00023492419872711556
SiC_10deg,10.0,7.465,2770.242,0.1792392368,0.18329390674688767,0.1788750734459168,0.0003641633540832079
SiC_10deg,10.0,7.465,2773.135,0.1796396368,0.1835635187564528,0.1791432817796518,0.0004963550203481992
SiC_10deg,10.0,7.465,2776.028,0.18022916349999998,0.18383442779820416,0.17941278039285927,0.0008163831071407168
SiC_10deg,10.0,7.465,2778.921,0.18039533209999997,0.18410536362239732,0.1796823056490716,0.0007130264509283835
SiC_10deg,10.0,7.465,2781.813,0.18063348220000003,0.18437497011815673,0.1799505084977073,0.0006829737022927274
SiC_10deg,10.0,7.465,2784.706,0.1806554138,0.18464218411341451,0.1802163313018708,0.0004390824981291841
SiC_10deg,10.0,7.465,2787.599,0.18114102899999998,0.18490568149617828,0.18047845684326858,0.0006625721567314058
SiC_10deg,10.0,7.465,2790.491,0.18144652399999997,0.18516416860949828,0.18073559820009222,0.0007109257999077523
SiC_10deg,10.0,7.465,2793.384,0.1816995745,0.18541665037927949,0.18098676547888187,0.000712809021118116
SiC_10deg,10.0,7.465,2796.277,0.1819853507,0.1856618989665894,0.18123073723317928,0.0007546134668207083
SiC_10deg,10.0,7.465,2799.169,0.1823034299,0.18589873844017002,0.18146634365395478,0.0008370862460452266
SiC_10deg,10.0,7.465,2802.062,0.1825745418,0.1861262842684824,0.18169270481478902,0.0008818369852109653
SiC_10deg,10.0,7.465,2804.955,0.1827543113,0.18634345617019324,0.18190874605859664,0.0008455652414033621
SiC_10deg,10.0,7.465,2807.848,0.182654726,0.18654931347378334,0.18211353161125854,0.0005411943887414505
SiC_10deg,10.0,7.465,2810.74,0.1832769996,0.1867429111398673,0.18230612135352972,0.0009708782464702692
SiC_10deg,10.0,7.465,2813.633,0.18343439279999998,0.1869235671807838,0.18248583684836814,0.0009485559516318465
SiC_10deg,10.0,7.465,2816.526,0.18354847710000002,0.18709046407961433,0.18265186483507792,0.0008966122649221031
SiC_10deg,10.0,7.465,2819.418,0.1836505162,0.1872428741386329,0.18280348140453176,0.0008470347954682433
SiC_10deg,10.0,7.465,2822.311,0.1837811163,0.1873802990091355,0.18294019080256896,0.0008409254974310332
SiC_10deg,10.0,7.465,2825.204,0.18411723160000001,0.18750215561333905,0.18306141298707312,0.0010558186129268898
SiC_10deg,10.0,7.465,2828.096,0.18400768779999999,0.18760796049897063,0.1831666670227596,0.000841020777240381
SiC_10deg,10.0,7.465,2830.989,0.18418708469999998,0.18769741711773563,0.18325565790524745,0.0009314267947525268
SiC_10deg,10.0,7.465,2833.882,0.1840288401,0.18777019745222107,0.1833280593248745,0.0007007807751255035
SiC_10deg,10.0,7.465,2836.775,0.183900506,0.18782609501889674,0.18338366587312177,0.0005168401268782208
SiC_10deg,10.0,7.465,2839.667,0.18401334479999998,0.18786497557540496,0.18342234400653495,0.0005910007934650241
SiC_10deg,10.0,7.465,2842.56,0.1841106397,0.18788682521054612,0.18344407988634007,0.0006665598136599282
SiC_10deg,10.0,7.465,2845.453,0.1840079641,0.18789166949446073,0.18344889894955232,0.0005590651504476796
SiC_10deg,10.0,7.465,2848.345,0.1843611107,0.18787963969222748,0.18343693177784753,0.0009241789221524632
SiC_10deg,10.0,7.465,2851.238,0.18413074829999998,0.18785093297256283,0.18340837451342645,0.0007223737865735269
SiC_10deg,10.0,7.465,2854.131,0.18374751830000002,0.18780583621309338,0.1833635125403502,0.00038400575964983585
SiC_10deg,10.0,7.465,2857.023,0.1837581672,0.18774473736577307,0.18330273179078588,0.0004554354092141111
SiC_10deg,10.0,7.465,2859.916,0.1837174628,0.18766803465563403,0.1832264284164943,0.0004910343835057007
SiC_10deg,10.0,7.465,2862.809,0.183520481,0.18757626126722837,0.18313513282611907,0.000385348173880945
SiC_10deg,10.0,7.465,2865.702,0.1836768623,0.18747000358134636,0.18302942834758743,0.0006474339524125683
SiC_10deg,10.0,7.465,2868.594,0.1832264297,0.18734996041603158,0.18291001016069997,0.0003164195393000335
SiC_10deg,10.0,7.465,2871.487,0.1828875957,0.18721676888805291,0.18277751206521678,0.00011008363478320904
SiC_10deg,10.0,7.465,2874.38,0.1829622483,0.18707125027390611,0.18263275106183754,0.00032949723816244614
SiC_10deg,10.0,7.465,2877.272,0.1826413375,0.18691430078334534,0.1824766186943968,0.0001647188056032034
SiC_10deg,10.0,7.465,2880.165,0.18254866239999998,0.1867467054823908,0.1823098959416406,0.0002387664583593796
SiC_10deg,10.0,7.465,2883.058,0.1821041722,0.18656946000477598,0.1821335732537536,-2.940105375359714e-05
SiC_10deg,10.0,7.465,2885.95,0.1818362169,0.18638361812241028,0.18194869891641277,-0.00011248201641278488
SiC_10deg,10.0,7.465,2888.843,0.1815893295,0.18619007914600322,0.18175616755826357,-0.00016683805826356313
SiC_10deg,10.0,7.465,2891.736,0.1812358396,0.18598996899531445,0.18155709923721117,-0.00032125963721116313
SiC_10deg,10.0,7.465,2894.629,0.1811582165,0.18578438053934077,0.1813525811324695,-0.00019436463246949587
SiC_10deg,10.0,7.465,2897.521,0.1807770339,0.18557450425203234,0.18114379752004706,-0.0003667636200470614
SiC_10deg,10.0,7.465,2900.414,0.18058534550000002,0.18536133085857925,0.18093173396714038,-0.0003463884671403572
SiC_10deg,10.0,7.465,2903.307,0.1804373692,0.18514608175541217,0.18071760551124735,-0.0002802363112473505
SiC_10deg,10.0,7.465,2906.199,0.18025320220000002,0.1849299888451187,0.1805026376413248,-0.0002494354413247746
SiC_10deg,10.0,7.465,2909.092,0.1798347166,0.18471406141856803,0.1802878343935902,-0.00045311779359019644
SiC_10deg,10.0,7.465,2911.985,0.1794487568,0.1844995293242121,0.18007441921355913,-0.0006256624135591304
SiC_10deg,10.0,7.465,2914.877,0.17953350319999997,0.18428761088629692,0.17986360408253943,-0.000330100882539458
SiC_10deg,10.0,7.465,2917.77,0.1790762764,0.18407928951774083,0.1796563672935257,-0.0005800908935256754
SiC_10deg,10.0,7.465,2920.663,0.1788276745,0.18387574831061568,0.17945388577908017,-0.0006262112790801633
SiC_10deg,10.0,7.465,2923.556,0.1787796397,0.1836780700184401,0.17925723665560267,-0.0004775969556026771
SiC_10deg,10.0,7.465,2926.448,0.178542141,0.1834873700184187,0.17906752949333082,-0.0005253884933308361
SiC_10deg,10.0,7.465,2929.341,0.17822101440000002,0.18330452959471238,0.1788856409882128,-0.0006646265882127855
SiC_10deg,10.0,7.465,2932.234,0.1780241871,0.18313058699497242,0.17871260398249098,-0.0006884168824909664
SiC_10deg,10.0,7.465,2935.126,0.17800196499999998,0.18296652089018517,0.1785493920519158,-0.000547427051915822
SiC_10deg,10.0,7.465,2938.019,0.1778785505,0.182813089340278,0.17839675930974178,-0.0005182088097417659
SiC_10deg,10.0,7.465,2940.912,0.1776879846,0.1826711662377467,0.17825557509873494,-0.0005675904987349489
SiC_10deg,10.0,7.465,2943.804,0.17775552430000002,0.1825415491405032,0.17812663282449676,-0.0003711085244967327
SiC_10deg,10.0,7.465,2946.697,0.1773636536,0.18242483890502995,0.17801053021528218,-0.000646876615282177
SiC_10deg,10.0,7.465,2949.59,0.17734298599999998,0.18232170551620747,0.17790793376784225,-0.0005649477678422721
SiC_10deg,10.0,7.465,2952.483,0.17732107500000002,0.18223270119514315,0.17781939282826623,-0.0004983178282662037
SiC_10deg,10.0,7.465,2955.375,0.17722514350000002,0.1821583278205216,0.17774540666231736,-0.000520263162317347
SiC_10deg,10.0,7.465,2958.268,0.177249952,0.18209893679888828,0.17768632484701993,-0.0004363728470199446
SiC_10deg,10.0,7.465,2961.161,0.17692374319999998,0.18205488168035894,0.17764249909180854,-0.000718755891808559
SiC_10deg,10.0,7.465,2964.053,0.1768394274,0.18202641571649325,0.17761418132974413,-0.0007747539297441319
SiC_10deg,10.0,7.465,2966.946,0.17697515889999998,0.18201368510746957,0.17760151699984583,-0.0006263580998458473
SiC_10deg,10.0,7.465,2969.839,0.17713798050000001,0.1820167875394072,0.17760460327965163,-0.0004666227796516209
SiC_10deg,10.0,7.465,2972.731,0.1772240155,0.18203571789636985,0.1776234350798602,-0.0003994195798601996
SiC_10deg,10.0,7.465,2975.624,0.1772465503,0.1820704127594021,0.17765794931169301,-0.0004113990116930144
SiC_10deg,10.0,7.465,2978.517,0.17759995180000002,0.18212071179853243,0.1777079864799014,-0.00010803467990139204
SiC_10deg,10.0,7.465,2981.41,0.17770256539999998,0.1821863796299822,0.1777733124261808,-7.074702618081741e-05
SiC_10deg,10.0,7.465,2984.302,0.1778436434,0.18226707310070062,0.17785358578403157,-9.942384031569329e-06
SiC_10deg,10.0,7.465,2987.195,0.1777546542,0.18236246010782742,0.17794847617961415,-0.00019382197961415049
SiC_10deg,10.0,7.465,2990.088,0.1777763092,0.1824720543447725,0.1780574998381871,-0.000281190638187101
SiC_10deg,10.0,7.465,2992.98,0.17786892529999998,0.1825952796799965,0.17818008362771368,-0.00031115832771369534
SiC_10deg,10.0,7.465,2995.873,0.1781098919,0.18273162314941857,0.17831571725474804,-0.00020582535474802932
SiC_10deg,10.0,7.465,2998.766,0.1784516098,0.18288038242945392,0.17846370205219922,-1.2092252199225051e-05
SiC_10deg,10.0,7.465,3001.658,0.1788565573,0.18304077813097994,0.17862326268866321,0.00023329461133678175
SiC_10deg,10.0,7.465,3004.551,0.1790597245,0.1832121435127894,0.17879373589417474,0.00026598860582524586
SiC_10deg,10.0,7.465,3007.444,0.1791602559,0.18339359561547286,0.17897424330625902,0.00018601259374098622
SiC_10deg,10.0,7.465,3010.337,0.17933353629999998,0.18358425791464397,0.17916391296396178,0.0001696233360382049
SiC_10deg,10.0,7.465,3013.229,0.17980699430000002,0.18378314149866878,0.17936176110420068,0.0004452331957993383
SiC_10deg,10.0,7.465,3016.122,0.1797175562,0.18398942801444146,0.17956697363444601,0.00015058256555397498
SiC_10deg,10.0,7.465,3019.015,0.1800976402,0.1842020616348995,0.17977850022456743,0.0003191399754325641
SiC_10deg,10.0,7.465,3021.907,0.1801404861,0.184419950713458,0.17999525491139864,0.00014523118860135242
SiC_10deg,10.0,7.465,3024.8,0.1806321611,0.18464220896497574,0.1802163560240478,0.0004158050759521803
SiC_10deg,10.0,7.465,3027.693,0.1809641259,0.18486770823283027,0.18044068127939264,0.0005234446206073551
SiC_10deg,10.0,7.465,3030.585,0.1811590838,0.18509530486598819,0.1806670929805681,0.0004919908194319089
SiC_10deg,10.0,7.465,3033.478,0.1814810591,0.18532408624149654,0.18089468325599267,0.0005863758440073363
SiC_10deg,10.0,7.465,3036.371,0.18153714829999998,0.1855529033839322,0.18112230911213187,0.00041483918786811014
SiC_10deg,10.0,7.465,3039.264,0.1818731193,0.1857806907544717,0.18134891055765656,0.000524208742343435
SiC_10deg,10.0,7.465,3042.156,0.1821281114,0.186006315568398,0.18157336070544505,0.0005547506945549341
SiC_10deg,10.0,7.465,3045.049,0.18261118029999998,0.18622889433225953,0.18179478066176075,0.0008163996382392347
SiC_10deg,10.0,7.465,3047.942,0.18267898070000002,0.1864473292102681,0.18201207830645685,0.0006669023935431673
SiC_10deg,10.0,7.465,3050.834,0.18262626820000002,0.18666055336586052,0.18222419235722087,0.00040207584277915376
SiC_10deg,10.0,7.465,3053.727,0.1829876123,0.18686775040101922,0.18243031066643264,0.0005573016335673475
SiC_10deg,10.0,7.465,3056.62,0.1832692182,0.18706791598111008,0.1826294341283061,0.0006397840716939052
SiC_10deg,10.0,7.465,3059.512,0.18357301639999998,0.18726009423134382,0.18282061184460455,0.0007524045553954362
SiC_10deg,10.0,7.465,3062.405,0.1834707573,0.1874435702379118,0.1830031326235614,0.0004676246764385994
SiC_10deg,10.0,7.465,3065.298,0.18359483229999998,0.1876174747257387,0.18317613171579147,0.000418700584208509
SiC_10deg,10.0,7.465,3068.191,0.1839634758,0.18778105653116356,0.18333886186840273,0.0006246139315972676
SiC_10deg,10.0,7.465,3071.083,0.1840968224,0.18793356728573085,0.18349057860915602,0.00060624379084398
SiC_10deg,10.0,7.465,3073.976,0.1842426301,0.1880744716056133,0.18363074934158255,0.000611880758417449
SiC_10deg,10.0,7.465,3076.869,0.1843747815,0.18820313309402592,0.18375874098215772,0.0006160405178422812
SiC_10deg,10.0,7.465,3079.761,0.18456381789999998,0.1883189940152182,0.18387399869885998,0.0006898192011400017
SiC_10deg,10.0,7.465,3082.654,0.1844366257,0.1884216786184309,0.18397614869719403,0.0004604770028059646
SiC_10deg,10.0,7.465,3085.547,0.1845252001,0.18851075437153098,0.18406476069691058,0.0004604394030894299
SiC_10deg,10.0,7.465,3088.439,0.1843939286,0.1885858748200207,0.18413949004725128,0.0002544385527487314
SiC_10deg,10.0,7.465,3091.332,0.1844275606,0.18864683759436468,0.1842001354322734,0.0002274251677266137
SiC_10deg,10.0,7.465,3094.225,0.18464563900000003,0.1886934293289549,0.18424648459721013,0.00039915440278989744
SiC_10deg,10.0,7.465,3097.118,0.184670286,0.18872553508155698,0.18427842319824875,0.00039186280175124155
SiC_10deg,10.0,7.465,3100.01,0.18462467440000002,0.18874310663372978,0.18429590326798675,0.0003287711320132669
SiC_10deg,10.0,7.465,3102.903,0.18445640959999998,0.188746181701975,0.18429896232656318,0.00015744727343680598
SiC_10deg,10.0,7.465,3105.796,0.18452609509999998,0.18873484712731653,0.1842876867628832,0.00023840833711677445
SiC_10deg,10.0,7.465,3108.688,0.184426295,0.1887092788040609,0.18426225155549816,0.00016404344450182684
SiC_10deg,10.0,7.465,3111.581,0.1845499061,0.1886696917835659,0.18422287063614806,0.0003270354638519324
SiC_10deg,10.0,7.465,3114.474,0.1840842867,0.18861639214528259,0.18416984849074844,-8.556179074845072e-05
SiC_10deg,10.0,7.465,3117.366,0.1839051,0.18854977017853072,0.18410357337666325,-0.0001984733766632607
SiC_10deg,10.0,7.465,3120.259,0.1839051146,0.18847020808513124,0.18402442550586343,-0.00011931090586342341
SiC_10deg,10.0,7.465,3123.152,0.18373121409999998,0.188378216248083,0.18393291260415062,-0.00020169850415063806
SiC_10deg,10.0,7.465,3126.045,0.1835260151,0.18827434308992463,0.18382958023882168,-0.000303565138821682
SiC_10deg,10.0,7.465,3128.937,0.1833783956,0.1881592347845819,0.18371507121963954,-0.0003366756196395426
SiC_10deg,10.0,7.465,3131.83,0.1832161619,0.18803346912606045,0.18358996033245192,-0.00037379843245191613
SiC_10deg,10.0,7.465,3134.723,0.183080872,0.18789779146476004,0.18345498904715518,-0.0003741170471551758
SiC_10deg,10.0,7.465,3137.615,0.18304452349999997,0.18775300724728883,0.18331095861697622,-0.00026643511697624356
SiC_10deg,10.0,7.465,3140.508,0.1826260499,0.1875998127603624,0.18315856170356648,-0.0005325118035664766
SiC_10deg,10.0,7.465,3143.401,0.1825061642,0.18743909205312953,0.1829986777534666,-0.0004925135534666059
SiC_10deg,10.0,7.465,3146.293,0.1823778505,0.18727177437735648,0.18283223118049724,-0.0004543806804972461
SiC_10deg,10.0,7.465,3149.186,0.182304848,0.18709864470002738,0.18266000286488393,-0.00035515486488393866
SiC_10deg,10.0,7.465,3152.079,0.1819354805,0.186920686918307,0.18248297158134658,-0.0005474910813465794
SiC_10deg,10.0,7.465,3154.972,0.181755447,0.1867388498631269,0.18230208122093647,-0.0005466342209364816
SiC_10deg,10.0,7.465,3157.864,0.1815836844,0.18655416367443942,0.18211835656040806,-0.0005346721604080618
SiC_10deg,10.0,7.465,3160.757,0.181293766,0.1863674785656927,0.18193264338675952,-0.0006388773867595232
SiC_10deg,10.0,7.465,3163.65,0.1811788798,0.1861798437019166,0.181745985402773,-0.0005671056027730104
SiC_10deg,10.0,7.465,3166.542,0.18095753080000002,0.18599231225001844,0.18155943029227317,-0.0006018994922731558
SiC_10deg,10.0,7.465,3169.435,0.18093477409999997,0.18580574050048151,0.18137382988765458,-0.00043905578765460196
SiC_10deg,10.0,7.465,3172.328,0.18046257010000002,0.1856211725782836,0.18119022287788716,-0.0007276527778871389
SiC_10deg,10.0,7.465,3175.22,0.1802393542,0.1854396379513881,0.18100963337123507,-0.0007702791712350665
SiC_10deg,10.0,7.465,3178.113,0.1802202895,0.18526196143117174,0.18083288188487537,-0.0006125923848753767
SiC_10deg,10.0,7.465,3181.006,0.18007372440000002,0.18508913556786194,0.1806609558015403,-0.0005872314015402669
SiC_10deg,10.0,7.465,3183.899,0.17989268960000002,0.18492206352240556,0.18049475358006717,-0.0006020639800671523
SiC_10deg,10.0,7.465,3186.791,0.17997908599999998,0.18476167211875025,0.18033519721909796,-0.00035611121909798205
SiC_10deg,10.0,7.465,3189.684,0.1798711114,0.18460868789565033,0.1801830094748222,-0.0003118980748221811
SiC_10deg,10.0,7.465,3192.577,0.1795660621,0.18446396611858468,0.18003904115996652,-0.00047297905996651624
SiC_10deg,10.0,7.465,3195.469,0.1798663429,0.18432830757787316,0.1799040888957115,-3.7745995711491176e-05
SiC_10deg,10.0,7.465,3198.362,0.1793665,0.18420232692622548,0.17977876413471228,-0.00041226413471226464
SiC_10deg,10.0,7.465,3201.255,0.17933535160000003,0.18408673096394557,0.17966376999747188,-0.00032841839747185797
SiC_10deg,10.0,7.465,3204.147,0.1793753113,0.18398215851513885,0.1795597419821981,-0.000184430682198089
SiC_10deg,10.0,7.465,3207.04,0.1791986177,0.18388908508768917,0.17946715312114717,-0.0002685354211471591
SiC_10deg,10.0,7.465,3209.933,0.17912484750000002,0.18380803741772872,0.17938652740811512,-0.0002616799081150978
SiC_10deg,10.0,7.465,3212.826,0.17917479050000001,0.183739442417234,0.17931828953245477,-0.00014349903245475248
SiC_10deg,10.0,7.465,3215.718,0.1791070354,0.1836836802403305,0.17926281766910251,-0.00015578226910251125
SiC_10deg,10.0,7.465,3218.611,0.1792411295,0.1836410098685463,0.17922036945125588,2.07600487441284e-05
SiC_10deg,10.0,7.465,3221.504,0.17943845369999997,0.18361168358686358,0.17919119585043056,0.00024725784956941554
SiC_10deg,10.0,7.465,3224.396,0.1795134133,0.18359586740309358,0.17917546201015452,0.00033795128984548395
SiC_10deg,10.0,7.465,3227.289,0.1792553446,0.18359364471817274,0.17917325089715552,8.209370284448236e-05
SiC_10deg,10.0,7.465,3230.182,0.1795071211,0.18360504890557422,0.17918459571115503,0.00032252538884497417
SiC_10deg,10.0,7.465,3233.074,0.1798675008,0.18363002582255394,0.17920944259129132,0.0006580582087086784
SiC_10deg,10.0,7.465,3235.967,0.1796582152,0.1836684813325788,0.17924769789113248,0.00041051730886751403
SiC_10deg,10.0,7.465,3238.86,0.1798559953,0.1837202302370551,0.17929917737628076,0.0005568179237192272
SiC_10deg,10.0,7.465,3241.753,0.1794887169,0.18378502731939828,0.1793636371068179,0.0001250797931821035
SiC_10deg,10.0,7.465,3244.645,0.1798342543,0.1838625336017073,0.1794407398696571,0.0003935144303428839
SiC_10deg,10.0,7.465,3247.538,0.1797592921,0.18395242983119045,0.17953016807412628,0.00022912402587371705
SiC_10deg,10.0,7.465,3250.431,0.1799490754,0.18405425765500572,0.17963146575369704,0.0003176096463029521
SiC_10deg,10.0,7.465,3253.323,0.1800311799,0.18416748396617094,0.17974410257689183,0.0002870773231081758
SiC_10deg,10.0,7.465,3256.216,0.18069449259999998,0.18429163966147818,0.1798676118827858,0.000826880717214179
SiC_10deg,10.0,7.465,3259.109,0.1806755143,0.1844260874941299,0.18000135974226714,0.00067415455773287
SiC_10deg,10.0,7.465,3262.001,0.1807078284,0.1845701268420511,0.18014464918089612,0.0005631792191038709
SiC_10deg,10.0,7.465,3264.894,0.1810347213,0.1847231626478969,0.18029688823936352,0.0007378330606364891
SiC_10deg,10.0,7.465,3267.787,0.18127691370000001,0.18488440997043548,0.18045729606306193,0.0008196176369380803
SiC_10deg,10.0,7.465,3270.68,0.181480812,0.18505309408525533,0.18062510196101275,0.0008557100389872396
SiC_10deg,10.0,7.465,3273.572,0.1815666431,0.18522834476418626,0.18079944023569794,0.000767202864302069
SiC_10deg,10.0,7.465,3276.465,0.18184240070000002,0.18540944526289255,0.18097959787435408,0.0008628028256459364
SiC_10deg,10.0,7.465,3279.358,0.181932061,0.1855954726606685,0.18116465676125984,0.0007674042387401658
SiC_10deg,10.0,7.465,3282.25,0.182192148,0.18578547645868237,0.18135367134614727,0.0008384766538527266
SiC_10deg,10.0,7.465,3285.143,0.1825821411,0.18597868785900945,0.18154587683366957,0.0010362642663304389
SiC_10deg,10.0,7.465,3288.036,0.1828929955,0.18617412966964986,0.1817403011193628,0.001152694380637198
SiC_10deg,10.0,7.465,3290.928,0.1828273738,0.18637081452709967,0.18193596198021467,0.0008914118197853316
SiC_10deg,10.0,7.465,3293.821,0.18308810860000002,0.18656795697749606,0.18213207805165577,0.0009560305483442555
SiC_10deg,10.0,7.465,3296.714,0.18310301110000002,0.18676456949794767,0.18232766695211616,0.0007753441478838552
SiC_10deg,10.0,7.465,3299.607,0.1831952563,0.18695973896517204,0.18252182031228964,0.000673435987710358
SiC_10deg,10.0,7.465,3302.499,0.18370025429999998,0.18715249711401194,0.1827135749080793,0.0009866793919206807
SiC_10deg,10.0,7.465,3305.392,0.1837787781,0.18734209072940022,0.18290218144586706,0.0008765966541329495
SiC_10deg,10.0,7.465,3308.285,0.1839016481,0.1875275855072135,0.1830867104857792,0.0008149376142208009
SiC_10deg,10.0,7.465,3311.177,0.18387570530000003,0.18770807647782872,0.18326626176971872,0.0006094435302813062
SiC_10deg,10.0,7.465,3314.07,0.1843195957,0.18788287282616012,0.18344014807917705,0.000879447620822954
SiC_10deg,10.0,7.465,3316.963,0.18448088370000001,0.1880511267958056,0.18360752607141004,0.0008733576285899769
SiC_10deg,10.0,7.465,3319.855,0.1844307091,0.1882120346895224,0.18376759623344846,0.0006631128665515462
SiC_10deg,10.0,7.465,3322.748,0.1845329562,0.18836499703966278,0.18391976221864142,0.0006131939813585618
SiC_10deg,10.0,7.465,3325.641,0.18451428069999998,0.18850928761330427,0.18406330157503906,0.00045097912496092074
SiC_10deg,10.0,7.465,3328.534,0.1845321127,0.18864428177341436,0.18419759291764462,0.00033451978235538027
SiC_10deg,10.0,7.465,3331.426,0.1847751984,0.1887693608152926,0.18432202076290807,0.0004531776370919338
SiC_10deg,10.0,7.465,3334.319,0.1849579668,0.18888408409176277,0.18443614675778608,0.000521820042213933
SiC_10deg,10.0,7.465,3337.212,0.18521044239999998,0.18898793151085008,0.18453945351804876,0.0006709888819512178
SiC_10deg,10.0,7.465,3340.104,0.185018304,0.18908045219393815,0.18463149251248043,0.0003868114875195672
SiC_10deg,10.0,7.465,3342.997,0.1849279526,0.18916134531373618,0.18471196447998162,0.0002159881200183844
SiC_10deg,10.0,7.465,3345.89,0.1849940212,0.18923026944229288,0.18478052977017084,0.0002134914298291546
SiC_10deg,10.0,7.465,3348.782,0.18486117100000002,0.18928695833581835,0.1848369235253981,2.424747460191834e-05
SiC_10deg,10.0,7.465,3351.675,0.18484243490000002,0.18933126209490952,0.18488099662667873,-3.856172667870972e-05
SiC_10deg,10.0,7.465,3354.568,0.18489299509999998,0.18936303012461148,0.18491259926309744,-1.9604163097458605e-05
SiC_10deg,10.0,7.465,3357.461,0.1850091306,0.1893821942492012,0.18493166361387317,7.746698612681735e-05
SiC_10deg,10.0,7.465,3360.353,0.1851333839,0.18938874701232855,0.18493818226147565,0.00019520163852435046
SiC_10deg,10.0,7.465,3363.246,0.1850367517,0.18938274620511103,0.18493221269614554,0.00010453900385445913
SiC_10deg,10.0,7.465,3366.139,0.1849467145,0.189364300865771,0.18491386338842167,3.2851111578330316e-05
SiC_10deg,10.0,7.465,3369.031,0.1844597319,0.18933359670272915,0.1848833190798745,-0.00042358717987447947
SiC_10deg,10.0,7.465,3371.924,0.1847731004,0.18929084394143697,0.18484078890146277,-6.768850146277039e-05
SiC_10deg,10.0,7.465,3374.817,0.18466136460000002,0.18923633990974545,0.18478656863306522,-0.0001252040330652071
SiC_10deg,10.0,7.465,3377.709,0.1844837889,0.18917045394621285,0.18472102569035986,-0.00023723679035986267
SiC_10deg,10.0,7.465,3380.602,0.184367186,0.18909353905396598,0.1846445112386401,-0.0002773252386401026
SiC_10deg,10.0,7.465,3383.495,0.1839659539,0.18900606680839233,0.18455749439813954,-0.0005915404981395311
SiC_10deg,10.0,7.465,3386.387,0.1840500543,0.18890857318124155,0.18446050835018837,-0.00041045405018838577
SiC_10deg,10.0,7.465,3389.28,0.1838390388,0.1888015385506834,0.18435403097197275,-0.0005149921719727613
SiC_10deg,10.0,7.465,3392.173,0.1837781087,0.1886855875788861,0.1842386836734942,-0.0004605749734941933
SiC_10deg,10.0,7.465,3395.066,0.1836353815,0.18856135474835253,0.18411509763396158,-0.00047971613396158297
SiC_10deg,10.0,7.465,3397.958,0.18331290490000002,0.18842956009230327,0.18398398913790026,-0.0006710842379002435
SiC_10deg,10.0,7.465,3400.851,0.1833299904,0.18829082096461813,0.18384597232507247,-0.0005159819250724618
SiC_10deg,10.0,7.465,3403.744,0.182857195,0.1881459224084272,0.18370182815145328,-0.0008446331514532779
SiC_10deg,10.0,7.465,3406.636,0.1826759397,0.18799568642144526,0.18355237433520655,-0.0008764346352065355
SiC_10deg,10.0,7.465,3409.529,0.1825773976,0.18784080281582544,0.18339829709712963,-0.0008208994971296291
SiC_10deg,10.0,7.465,3412.422,0.1823789269,0.18768213747229925,0.1832404578099358,-0.0008615309099358204
SiC_10deg,10.0,7.465,3415.314,0.1820307442,0.18752057841236588,0.183079739871835,-0.0010489956718350013
SiC_10deg,10.0,7.465,3418.207,0.182197739,0.18735685828652884,0.18291687211894647,-0.0007191331189464745
SiC_10deg,10.0,7.465,3421.1,0.181981535,0.18719188588105695,0.1827527586061425,-0.0007712236061425126
SiC_10deg,10.0,7.465,3423.993,0.1815913873,0.18702651917533664,0.18258825284592792,-0.0009968655459279274
SiC_10deg,10.0,7.465,3426.885,0.1815841627,0.18686167336712844,0.18242426527128675,-0.0008401025712867494
SiC_10deg,10.0,7.465,3429.778,0.1815826678,0.18669808877284788,0.18226153234433934,-0.0006788645443393249
SiC_10deg,10.0,7.465,3432.671,0.1812922438,0.18653666907551725,0.18210095304328044,-0.0008087092432804421
SiC_10deg,10.0,7.465,3435.563,0.1811166487,0.18637830279412676,0.18194341126122088,-0.000826762561220884
